Timestamp,Open,High,Low,Close,Volume,Open Interest
2024-06-19 14:15:00+05:30,23560.45,23664.0,23545.85,23611.45,0,0
2024-06-19 13:45:00+05:30,23538.65,23571.5,23515.8,23560.65,0,0
2024-06-19 13:15:00+05:30,23552.1,23555.75,23513.5,23538.9,0,0
2024-06-19 12:45:00+05:30,23559.7,23563.0,23527.0,23552.1,0,0
2024-06-19 12:15:00+05:30,23557.05,23574.2,23543.05,23559.35,0,0
2024-06-19 11:45:00+05:30,23542.1,23556.65,23526.35,23556.35,0,0
2024-06-19 11:15:00+05:30,23504.0,23546.25,23478.55,23542.1,0,0
2024-06-19 10:45:00+05:30,23460.35,23520.7,23435.5,23503.65,0,0
2024-06-19 10:15:00+05:30,23523.05,23532.6,23412.9,23461.05,0,0
2024-06-19 09:45:00+05:30,23579.65,23595.7,23523.0,23523.05,0,0
2024-06-19 09:15:00+05:30,23629.85,23630.85,23532.1,23580.3,0,0
2024-06-18 15:15:00+05:30,23556.2,23572.1,23554.55,23560.7,0,0
2024-06-18 14:45:00+05:30,23534.95,23556.95,23531.85,23555.75,0,0
2024-06-18 14:15:00+05:30,23539.55,23547.3,23527.95,23534.55,0,0
2024-06-18 13:45:00+05:30,23538.5,23550.1,23530.7,23539.5,0,0
2024-06-18 13:15:00+05:30,23532.6,23542.8,23523.85,23538.1,0,0
2024-06-18 12:45:00+05:30,23526.1,23536.6,23520.2,23532.35,0,0
2024-06-18 12:15:00+05:30,23533.9,23541.4,23513.7,23527.45,0,0
2024-06-18 11:45:00+05:30,23542.25,23546.7,23532.05,23533.75,0,0
2024-06-18 11:15:00+05:30,23541.3,23557.35,23537.3,23542.25,0,0
2024-06-18 10:45:00+05:30,23535.95,23551.25,23526.95,23540.5,0,0
2024-06-18 10:15:00+05:30,23542.35,23556.2,23512.85,23536.35,0,0
2024-06-18 09:45:00+05:30,23553.95,23579.05,23542.35,23542.35,0,0
2024-06-18 09:15:00+05:30,23570.8,23573.85,23499.7,23553.7,0,0
2024-06-14 15:15:00+05:30,23472.4,23473.35,23444.6,23453.9,0,0
2024-06-14 14:45:00+05:30,23455.8,23490.4,23453.45,23471.9,0,0
2024-06-14 14:15:00+05:30,23446.15,23465.2,23442.1,23455.5,0,0
2024-06-14 13:45:00+05:30,23442.35,23451.9,23424.15,23446.35,0,0
2024-06-14 13:15:00+05:30,23459.35,23463.55,23435.35,23442.7,0,0
2024-06-14 12:45:00+05:30,23437.9,23462.7,23434.0,23459.15,0,0
2024-06-14 12:15:00+05:30,23439.1,23442.45,23429.55,23437.05,0,0
2024-06-14 11:45:00+05:30,23445.95,23450.15,23428.0,23439.1,0,0
2024-06-14 11:15:00+05:30,23448.35,23452.5,23429.7,23445.25,0,0
2024-06-14 10:45:00+05:30,23450.0,23453.65,23433.9,23448.9,0,0
2024-06-14 10:15:00+05:30,23437.45,23459.45,23424.9,23450.25,0,0
2024-06-14 09:45:00+05:30,23341.9,23447.6,23338.75,23437.85,0,0
2024-06-14 09:15:00+05:30,23464.95,23469.45,23334.25,23342.25,0,0
2024-06-13 15:15:00+05:30,23398.15,23411.2,23396.75,23399.95,0,0
2024-06-13 14:45:00+05:30,23398.75,23407.8,23384.6,23399.0,0,0
2024-06-13 14:15:00+05:30,23393.75,23400.65,23366.25,23398.1,0,0
2024-06-13 13:45:00+05:30,23405.7,23408.25,23384.1,23393.75,0,0
2024-06-13 13:15:00+05:30,23410.45,23417.85,23402.9,23407.0,0,0
2024-06-13 12:45:00+05:30,23392.9,23421.1,23380.9,23411.3,0,0
2024-06-13 12:15:00+05:30,23391.3,23412.25,23386.4,23393.15,0,0
2024-06-13 11:45:00+05:30,23377.8,23414.25,23377.8,23391.85,0,0
2024-06-13 11:15:00+05:30,23366.8,23390.6,23353.9,23377.4,0,0
2024-06-13 10:45:00+05:30,23382.6,23394.05,23366.05,23367.8,0,0
2024-06-13 10:15:00+05:30,23408.15,23411.55,23372.15,23382.35,0,0
2024-06-13 09:45:00+05:30,23384.7,23414.1,23364.05,23408.7,0,0
2024-06-13 09:15:00+05:30,23480.95,23481.05,23382.3,23383.3,0,0
2024-06-12 15:15:00+05:30,23326.0,23329.8,23297.75,23308.4,0,0
2024-06-12 14:45:00+05:30,23379.9,23394.15,23315.6,23325.25,0,0
2024-06-12 14:15:00+05:30,23352.1,23379.9,23340.5,23378.65,0,0
2024-06-12 13:45:00+05:30,23400.3,23406.55,23336.95,23352.75,0,0
2024-06-12 13:15:00+05:30,23411.7,23420.8,23392.5,23400.35,0,0
2024-06-12 12:45:00+05:30,23412.45,23419.6,23384.05,23411.7,0,0
2024-06-12 12:15:00+05:30,23413.5,23423.8,23402.9,23412.4,0,0
2024-06-12 11:45:00+05:30,23401.15,23436.85,23401.15,23413.25,0,0
2024-06-12 11:15:00+05:30,23411.9,23421.35,23365.0,23402.95,0,0
2024-06-12 10:45:00+05:30,23435.1,23441.95,23403.05,23412.8,0,0
2024-06-12 10:15:00+05:30,23410.55,23438.15,23383.75,23436.15,0,0
2024-06-12 09:45:00+05:30,23372.3,23420.35,23366.85,23408.65,0,0
2024-06-12 09:15:00+05:30,23344.45,23378.5,23295.95,23372.9,0,0
2024-06-11 15:15:00+05:30,23264.85,23268.45,23232.0,23264.15,0,0
2024-06-11 14:45:00+05:30,23333.3,23336.2,23260.35,23264.15,0,0
2024-06-11 14:15:00+05:30,23330.45,23351.85,23300.95,23332.95,0,0
2024-06-11 13:45:00+05:30,23379.6,23389.45,23317.75,23330.2,0,0
2024-06-11 13:15:00+05:30,23333.55,23383.85,23327.55,23379.0,0,0
2024-06-11 12:45:00+05:30,23336.55,23361.5,23325.65,23331.85,0,0
2024-06-11 12:15:00+05:30,23330.75,23342.3,23311.05,23337.55,0,0
2024-06-11 11:45:00+05:30,23324.6,23336.8,23315.0,23331.1,0,0
2024-06-11 11:15:00+05:30,23329.3,23335.05,23303.7,23324.65,0,0
2024-06-11 10:45:00+05:30,23320.4,23334.5,23297.9,23328.5,0,0
2024-06-11 10:15:00+05:30,23311.8,23348.0,23300.3,23321.25,0,0
2024-06-11 09:45:00+05:30,23252.8,23325.15,23250.35,23312.55,0,0
2024-06-11 09:15:00+05:30,23283.75,23289.8,23206.65,23252.8,0,0
2024-06-10 15:15:00+05:30,23261.6,23264.25,23227.15,23234.25,0,0
2024-06-10 14:45:00+05:30,23297.5,23300.4,23259.75,23262.15,0,0
2024-06-10 14:15:00+05:30,23363.0,23365.0,23228.45,23297.45,0,0
2024-06-10 13:45:00+05:30,23358.5,23377.35,23341.7,23363.25,0,0
2024-06-10 13:15:00+05:30,23332.55,23361.75,23324.15,23358.35,0,0
2024-06-10 12:45:00+05:30,23336.0,23348.05,23320.9,23333.4,0,0
2024-06-10 12:15:00+05:30,23307.95,23339.1,23304.9,23333.9,0,0
2024-06-10 11:45:00+05:30,23341.85,23358.65,23297.5,23308.15,0,0
2024-06-10 11:15:00+05:30,23337.55,23370.85,23333.75,23342.05,0,0
2024-06-10 10:45:00+05:30,23326.05,23360.75,23303.0,23337.6,0,0
2024-06-10 10:15:00+05:30,23315.0,23362.85,23305.3,23327.85,0,0
2024-06-10 09:45:00+05:30,23325.35,23327.65,23233.05,23315.25,0,0
2024-06-10 09:15:00+05:30,23319.15,23411.9,23241.35,23324.75,0,0
2024-06-07 15:15:00+05:30,23287.65,23301.65,23262.8,23267.75,0,0
2024-06-07 14:45:00+05:30,23240.3,23320.2,23236.25,23287.75,0,0
2024-06-07 14:15:00+05:30,23244.15,23281.85,23225.1,23238.2,0,0
2024-06-07 13:45:00+05:30,23224.25,23254.55,23191.8,23243.7,0,0
2024-06-07 13:15:00+05:30,23207.4,23226.15,23151.85,23226.15,0,0
2024-06-07 12:45:00+05:30,23218.05,23250.0,23171.8,23208.25,0,0
2024-06-07 12:15:00+05:30,23189.5,23222.2,23135.85,23217.85,0,0
2024-06-07 11:45:00+05:30,23132.3,23230.15,23124.1,23189.75,0,0
2024-06-07 11:15:00+05:30,23075.3,23141.35,23037.9,23132.15,0,0
2024-06-07 10:45:00+05:30,23033.85,23082.9,23022.45,23075.85,0,0
2024-06-07 10:15:00+05:30,22980.0,23059.45,22916.6,23033.8,0,0
2024-06-07 09:45:00+05:30,22943.1,23004.85,22904.35,22980.25,0,0
2024-06-07 09:15:00+05:30,22821.85,22953.8,22789.05,22942.5,0,0
2024-06-06 15:15:00+05:30,22824.8,22865.45,22804.35,22851.75,0,0
2024-06-06 14:45:00+05:30,22726.0,22826.3,22712.8,22825.15,0,0
2024-06-06 14:15:00+05:30,22781.05,22797.0,22669.5,22727.75,0,0
2024-06-06 13:45:00+05:30,22843.25,22848.35,22725.05,22781.4,0,0
2024-06-06 13:15:00+05:30,22699.9,22847.2,22694.95,22841.85,0,0
2024-06-06 12:45:00+05:30,22719.7,22774.6,22645.15,22699.3,0,0
2024-06-06 12:15:00+05:30,22720.7,22805.45,22707.9,22719.75,0,0
2024-06-06 11:45:00+05:30,22796.35,22831.85,22675.8,22720.75,0,0
2024-06-06 11:15:00+05:30,22897.2,22904.85,22780.25,22796.55,0,0
2024-06-06 10:45:00+05:30,22864.55,22910.15,22841.75,22896.85,0,0
2024-06-06 10:15:00+05:30,22787.9,22880.1,22785.25,22862.85,0,0
2024-06-06 09:45:00+05:30,22731.55,22797.35,22680.0,22786.85,0,0
2024-06-06 09:15:00+05:30,22798.6,22799.5,22642.6,22732.8,0,0
2024-06-05 15:15:00+05:30,22635.65,22639.55,22554.65,22573.45,0,0
2024-06-05 14:45:00+05:30,22578.25,22670.4,22565.45,22635.85,0,0
2024-06-05 14:15:00+05:30,22476.15,22603.8,22430.05,22577.1,0,0
2024-06-05 13:45:00+05:30,22428.0,22560.65,22399.6,22475.15,0,0
2024-06-05 13:15:00+05:30,22377.6,22439.3,22354.0,22428.35,0,0
2024-06-05 12:45:00+05:30,22303.9,22420.55,22241.25,22377.65,0,0
2024-06-05 12:15:00+05:30,22311.95,22373.0,22285.15,22302.35,0,0
2024-06-05 11:45:00+05:30,22353.3,22353.3,22213.15,22311.6,0,0
2024-06-05 11:15:00+05:30,22350.85,22445.0,22275.0,22357.1,0,0
2024-06-05 10:45:00+05:30,22050.85,22355.4,22040.4,22351.65,0,0
2024-06-05 10:15:00+05:30,22061.8,22076.6,21943.95,22051.95,0,0
2024-06-05 09:45:00+05:30,21932.3,22077.3,21820.9,22063.3,0,0
2024-06-05 09:15:00+05:30,22128.35,22131.6,21791.95,21932.45,0,0
2024-06-04 15:15:00+05:30,21948.6,22068.55,21871.45,21995.85,0,0
2024-06-04 14:45:00+05:30,21990.5,22048.65,21725.3,21949.7,0,0
2024-06-04 14:15:00+05:30,22061.8,22090.05,21883.45,21989.75,0,0
2024-06-04 13:45:00+05:30,22070.95,22271.7,21948.3,22061.05,0,0
2024-06-04 13:15:00+05:30,21944.45,22127.5,21881.5,22071.45,0,0
2024-06-04 12:45:00+05:30,21793.85,22005.55,21692.0,21944.75,0,0
2024-06-04 12:15:00+05:30,21591.25,21838.3,21281.45,21794.35,0,0
2024-06-04 11:45:00+05:30,22128.6,22195.8,21481.8,21591.9,0,0
2024-06-04 11:15:00+05:30,22097.0,22293.25,22052.35,22127.65,0,0
2024-06-04 10:45:00+05:30,22552.35,22607.75,22000.6,22095.1,0,0
2024-06-04 10:15:00+05:30,22832.5,22832.5,22534.3,22553.95,0,0
2024-06-04 09:45:00+05:30,22584.6,22880.8,22565.65,22833.9,0,0
2024-06-04 09:15:00+05:30,23179.5,23179.5,22389.85,22584.15,0,0
2024-06-03 15:15:00+05:30,23265.1,23308.25,23264.9,23307.25,0,0
2024-06-03 14:45:00+05:30,23261.45,23267.05,23224.15,23264.7,0,0
2024-06-03 14:15:00+05:30,23239.95,23265.7,23212.3,23262.85,0,0
2024-06-03 13:45:00+05:30,23203.65,23260.55,23203.1,23240.95,0,0
2024-06-03 13:15:00+05:30,23227.25,23240.6,23161.0,23203.8,0,0
2024-06-03 12:45:00+05:30,23213.75,23234.85,23200.9,23228.1,0,0
2024-06-03 12:15:00+05:30,23221.6,23244.0,23198.6,23213.7,0,0
2024-06-03 11:45:00+05:30,23205.3,23248.45,23195.7,23221.65,0,0
2024-06-03 11:15:00+05:30,23173.9,23205.75,23169.45,23204.05,0,0
2024-06-03 10:45:00+05:30,23146.25,23175.6,23134.45,23175.3,0,0
2024-06-03 10:15:00+05:30,23197.1,23207.5,23135.85,23146.2,0,0
2024-06-03 09:45:00+05:30,23105.8,23203.5,23062.3,23197.1,0,0
2024-06-03 09:15:00+05:30,23337.9,23338.7,23082.7,23105.7,0,0
2024-05-31 15:15:00+05:30,22523.6,22579.45,22513.85,22550.4,0,0
2024-05-31 14:45:00+05:30,22505.85,22544.35,22465.1,22523.55,0,0
2024-05-31 14:15:00+05:30,22607.8,22609.2,22472.5,22506.3,0,0
2024-05-31 13:45:00+05:30,22573.25,22631.4,22569.2,22605.6,0,0
2024-05-31 13:15:00+05:30,22535.05,22575.5,22531.65,22570.4,0,0
2024-05-31 12:45:00+05:30,22519.25,22550.5,22509.4,22535.35,0,0
2024-05-31 12:15:00+05:30,22512.15,22531.9,22504.1,22518.0,0,0
2024-05-31 11:45:00+05:30,22553.65,22556.15,22500.55,22513.05,0,0
2024-05-31 11:15:00+05:30,22529.75,22560.55,22506.25,22553.95,0,0
2024-05-31 10:45:00+05:30,22533.65,22554.0,22495.85,22530.6,0,0
2024-05-31 10:15:00+05:30,22533.35,22587.3,22516.25,22532.8,0,0
2024-05-31 09:45:00+05:30,22635.7,22636.65,22533.7,22535.2,0,0
2024-05-31 09:15:00+05:30,22568.1,22653.75,22557.7,22634.85,0,0
2024-05-30 15:15:00+05:30,22477.9,22560.9,22477.0,22556.7,0,0
2024-05-30 14:45:00+05:30,22463.55,22521.95,22417.0,22478.05,0,0
2024-05-30 14:15:00+05:30,22523.05,22538.45,22459.15,22464.65,0,0
2024-05-30 13:45:00+05:30,22540.25,22565.55,22521.0,22522.6,0,0
2024-05-30 13:15:00+05:30,22576.05,22579.0,22518.55,22538.65,0,0
2024-05-30 12:45:00+05:30,22569.45,22602.25,22566.95,22576.4,0,0
2024-05-30 12:15:00+05:30,22567.1,22576.85,22551.25,22568.1,0,0
2024-05-30 11:45:00+05:30,22545.95,22586.9,22544.5,22567.45,0,0
2024-05-30 11:15:00+05:30,22563.65,22569.55,22540.9,22546.6,0,0
2024-05-30 10:45:00+05:30,22591.25,22604.1,22562.75,22563.8,0,0
2024-05-30 10:15:00+05:30,22558.3,22617.85,22555.3,22590.55,0,0
2024-05-30 09:45:00+05:30,22608.1,22618.6,22554.0,22558.5,0,0
2024-05-30 09:15:00+05:30,22617.45,22705.75,22590.3,22608.3,0,0
2024-05-29 15:15:00+05:30,22710.8,22713.8,22693.35,22703.95,0,0
2024-05-29 14:45:00+05:30,22718.5,22738.1,22685.45,22711.3,0,0
2024-05-29 14:15:00+05:30,22753.6,22760.9,22716.35,22719.05,0,0
2024-05-29 13:45:00+05:30,22780.75,22787.15,22724.3,22752.35,0,0
2024-05-29 13:15:00+05:30,22765.0,22792.5,22758.25,22780.15,0,0
2024-05-29 12:45:00+05:30,22753.1,22802.4,22735.55,22764.8,0,0
2024-05-29 12:15:00+05:30,22744.0,22753.75,22725.9,22752.4,0,0
2024-05-29 11:45:00+05:30,22722.6,22747.7,22714.05,22745.2,0,0
2024-05-29 11:15:00+05:30,22725.55,22747.3,22705.6,22722.95,0,0
2024-05-29 10:45:00+05:30,22750.8,22759.45,22719.95,22725.25,0,0
2024-05-29 10:15:00+05:30,22757.8,22768.75,22719.45,22752.05,0,0
2024-05-29 09:45:00+05:30,22809.95,22815.3,22749.9,22757.65,0,0
2024-05-29 09:15:00+05:30,22762.75,22825.5,22762.25,22809.8,0,0
2024-05-28 15:15:00+05:30,22893.45,22895.9,22858.5,22868.35,0,0
2024-05-28 14:45:00+05:30,22911.75,22924.8,22887.25,22893.0,0,0
2024-05-28 14:15:00+05:30,22926.7,22937.8,22894.25,22911.3,0,0
2024-05-28 13:45:00+05:30,22951.95,22953.35,22910.65,22926.25,0,0
2024-05-28 13:15:00+05:30,22944.15,22973.4,22914.1,22950.9,0,0
2024-05-28 12:45:00+05:30,22913.5,22959.3,22900.1,22945.25,0,0
2024-05-28 12:15:00+05:30,22939.35,22945.75,22889.1,22914.35,0,0
2024-05-28 11:45:00+05:30,22957.7,22966.4,22932.65,22939.25,0,0
2024-05-28 11:15:00+05:30,22968.7,22975.1,22937.65,22957.9,0,0
2024-05-28 10:45:00+05:30,22982.5,22987.85,22955.6,22968.75,0,0
2024-05-28 10:15:00+05:30,22957.1,22998.55,22956.65,22983.35,0,0
2024-05-28 09:45:00+05:30,22963.0,22975.65,22926.35,22957.65,0,0
2024-05-28 09:15:00+05:30,22977.15,22992.4,22936.55,22962.35,0,0
2024-05-27 15:15:00+05:30,22939.1,22960.15,22924.15,22932.55,0,0
2024-05-27 14:45:00+05:30,23016.55,23026.2,22871.2,22938.75,0,0
2024-05-27 14:15:00+05:30,23068.65,23071.95,23017.45,23017.75,0,0
2024-05-27 13:45:00+05:30,23072.75,23085.55,23047.5,23068.25,0,0
2024-05-27 13:15:00+05:30,23075.15,23091.85,23064.45,23073.05,0,0
2024-05-27 12:45:00+05:30,23100.6,23110.8,23063.4,23074.85,0,0
2024-05-27 12:15:00+05:30,23068.0,23108.35,23064.1,23100.65,0,0
2024-05-27 11:45:00+05:30,23020.15,23075.65,23014.0,23067.9,0,0
2024-05-27 11:15:00+05:30,22988.9,23023.35,22985.8,23018.8,0,0
2024-05-27 10:45:00+05:30,22998.75,23006.65,22979.6,22988.8,0,0
2024-05-27 10:15:00+05:30,22950.35,23001.2,22941.8,22998.45,0,0
2024-05-27 09:45:00+05:30,22996.95,23001.55,22932.0,22950.9,0,0
2024-05-27 09:15:00+05:30,23038.95,23043.2,22964.1,22997.55,0,0
2024-05-24 15:15:00+05:30,22959.5,22970.15,22943.25,22950.9,0,0
2024-05-24 14:45:00+05:30,22989.95,22991.5,22927.8,22958.35,0,0
2024-05-24 14:15:00+05:30,23005.5,23026.4,22964.05,22990.1,0,0
2024-05-24 13:45:00+05:30,23007.85,23019.05,22986.6,23005.85,0,0
2024-05-24 13:15:00+05:30,22991.25,23016.35,22984.9,23007.75,0,0
2024-05-24 12:45:00+05:30,22983.75,23019.65,22977.45,22991.25,0,0
2024-05-24 12:15:00+05:30,22970.05,22988.85,22957.5,22984.4,0,0
2024-05-24 11:45:00+05:30,22975.8,22980.25,22954.3,22969.4,0,0
2024-05-24 11:15:00+05:30,22959.55,22983.6,22958.85,22976.0,0,0
2024-05-24 10:45:00+05:30,22949.6,22984.2,22944.45,22959.55,0,0
2024-05-24 10:15:00+05:30,22919.45,22967.25,22916.8,22949.45,0,0
2024-05-24 09:45:00+05:30,22971.05,22984.2,22917.9,22919.7,0,0
2024-05-24 09:15:00+05:30,22930.75,23004.05,22908.0,22972.3,0,0
2024-05-23 15:15:00+05:30,22978.55,22993.6,22947.55,22952.45,0,0
2024-05-23 14:45:00+05:30,22928.95,22989.0,22898.75,22978.65,0,0
2024-05-23 14:15:00+05:30,22913.2,22959.7,22891.85,22928.25,0,0
2024-05-23 13:45:00+05:30,22834.7,22915.1,22818.8,22914.9,0,0
2024-05-23 13:15:00+05:30,22830.45,22860.65,22795.85,22833.55,0,0
2024-05-23 12:45:00+05:30,22830.5,22852.0,22813.6,22830.35,0,0
2024-05-23 12:15:00+05:30,22758.0,22837.65,22756.5,22830.7,0,0
2024-05-23 11:45:00+05:30,22722.45,22768.65,22712.25,22758.85,0,0
2024-05-23 11:15:00+05:30,22696.75,22733.7,22696.45,22722.7,0,0
2024-05-23 10:45:00+05:30,22660.75,22722.15,22656.1,22696.8,0,0
2024-05-23 10:15:00+05:30,22674.0,22719.35,22642.45,22660.45,0,0
2024-05-23 09:45:00+05:30,22679.6,22689.35,22657.3,22674.5,0,0
2024-05-23 09:15:00+05:30,22614.1,22686.7,22577.45,22680.3,0,0
2024-05-22 15:15:00+05:30,22597.65,22629.5,22594.6,22622.25,0,0
2024-05-22 14:45:00+05:30,22589.75,22616.3,22536.55,22597.9,0,0
2024-05-22 14:15:00+05:30,22575.25,22593.0,22570.85,22589.2,0,0
2024-05-22 13:45:00+05:30,22576.5,22608.15,22562.7,22576.8,0,0
2024-05-22 13:15:00+05:30,22564.3,22585.85,22559.05,22577.65,0,0
2024-05-22 12:45:00+05:30,22559.3,22577.25,22549.55,22565.1,0,0
2024-05-22 12:15:00+05:30,22564.2,22586.4,22552.5,22561.15,0,0
2024-05-22 11:45:00+05:30,22538.7,22568.2,22536.15,22564.25,0,0
2024-05-22 11:15:00+05:30,22546.5,22556.6,22530.4,22539.15,0,0
2024-05-22 10:45:00+05:30,22545.95,22575.55,22527.45,22546.3,0,0
2024-05-22 10:15:00+05:30,22558.6,22563.25,22535.05,22546.4,0,0
2024-05-22 09:45:00+05:30,22506.1,22566.6,22483.15,22558.4,0,0
2024-05-22 09:15:00+05:30,22576.6,22577.4,22496.75,22506.35,0,0
2024-05-21 15:15:00+05:30,22526.15,22530.15,22498.25,22509.0,0,0
2024-05-21 14:45:00+05:30,22546.5,22551.85,22506.15,22525.35,0,0
2024-05-21 14:15:00+05:30,22535.65,22551.45,22525.75,22547.1,0,0
2024-05-21 13:45:00+05:30,22542.2,22561.4,22531.75,22535.5,0,0
2024-05-21 13:15:00+05:30,22573.05,22578.5,22532.2,22542.2,0,0
2024-05-21 12:45:00+05:30,22553.45,22591.1,22550.75,22573.75,0,0
2024-05-21 12:15:00+05:30,22546.45,22556.8,22524.75,22553.55,0,0
2024-05-21 11:45:00+05:30,22516.2,22547.8,22513.5,22546.3,0,0
2024-05-21 11:15:00+05:30,22503.8,22522.7,22498.35,22515.9,0,0
2024-05-21 10:45:00+05:30,22457.65,22507.75,22454.1,22503.85,0,0
2024-05-21 10:15:00+05:30,22465.75,22482.75,22457.8,22458.05,0,0
2024-05-21 09:45:00+05:30,22472.3,22485.75,22449.0,22465.7,0,0
2024-05-21 09:15:00+05:30,22404.55,22509.05,22404.55,22473.5,0,0
2024-05-18 12:00:00+05:30,22494.75,22511.8,22487.4,22506.8,0,0
2024-05-18 11:30:00+05:30,22499.05,22505.85,22488.25,22493.5,0,0
2024-05-18 09:45:00+05:30,22510.2,22512.5,22470.15,22481.9,0,0
2024-05-18 09:15:00+05:30,22512.85,22519.85,22495.7,22509.45,0,0
2024-05-17 15:15:00+05:30,22473.4,22485.75,22461.0,22464.8,0,0
2024-05-17 14:45:00+05:30,22477.3,22480.65,22443.5,22474.4,0,0
2024-05-17 14:15:00+05:30,22483.1,22491.55,22466.1,22477.4,0,0
2024-05-17 13:45:00+05:30,22475.15,22493.3,22469.7,22482.1,0,0
2024-05-17 13:15:00+05:30,22474.0,22502.15,22455.8,22475.3,0,0
2024-05-17 12:45:00+05:30,22474.2,22479.0,22441.45,22474.6,0,0
2024-05-17 12:15:00+05:30,22458.55,22486.45,22456.75,22474.35,0,0
2024-05-17 11:45:00+05:30,22484.1,22490.8,22453.7,22458.1,0,0
2024-05-17 11:15:00+05:30,22469.2,22485.0,22441.5,22483.5,0,0
2024-05-17 10:45:00+05:30,22457.95,22473.7,22425.35,22469.3,0,0
2024-05-17 10:15:00+05:30,22390.85,22471.65,22382.75,22458.0,0,0
2024-05-17 09:45:00+05:30,22358.9,22420.2,22351.65,22391.8,0,0
2024-05-17 09:15:00+05:30,22415.25,22431.25,22345.65,22359.25,0,0
2024-05-16 15:15:00+05:30,22403.45,22432.25,22388.8,22394.65,0,0
2024-05-16 14:45:00+05:30,22243.4,22408.75,22240.2,22403.25,0,0
2024-05-16 14:15:00+05:30,22065.1,22245.5,22060.45,22244.05,0,0
2024-05-16 13:45:00+05:30,22072.25,22137.2,22054.55,22065.5,0,0
2024-05-16 13:15:00+05:30,22128.55,22128.65,22058.8,22070.2,0,0
2024-05-16 12:45:00+05:30,22174.55,22186.85,22103.8,22128.15,0,0
2024-05-16 12:15:00+05:30,22291.15,22303.55,22143.1,22174.85,0,0
2024-05-16 11:45:00+05:30,22182.4,22290.35,22149.55,22289.5,0,0
2024-05-16 11:15:00+05:30,22146.75,22182.4,22105.95,22182.4,0,0
2024-05-16 10:45:00+05:30,22213.5,22215.1,22127.35,22147.1,0,0
2024-05-16 10:15:00+05:30,22244.7,22250.75,22165.15,22215.25,0,0
2024-05-16 09:45:00+05:30,22239.2,22265.75,22216.35,22244.45,0,0
2024-05-16 09:15:00+05:30,22319.2,22330.0,22236.35,22239.35,0,0
2024-05-15 15:15:00+05:30,22203.45,22214.95,22188.9,22210.2,0,0
2024-05-15 14:45:00+05:30,22201.85,22233.55,22183.45,22205.05,0,0
2024-05-15 14:15:00+05:30,22210.4,22217.95,22182.15,22202.45,0,0
2024-05-15 13:45:00+05:30,22190.3,22225.8,22168.45,22211.45,0,0
2024-05-15 13:15:00+05:30,22191.2,22207.85,22164.3,22189.7,0,0
2024-05-15 12:45:00+05:30,22204.15,22217.3,22185.1,22191.9,0,0
2024-05-15 12:15:00+05:30,22203.85,22214.75,22175.55,22204.5,0,0
2024-05-15 11:45:00+05:30,22184.35,22228.75,22179.75,22204.05,0,0
2024-05-15 11:15:00+05:30,22230.45,22239.25,22164.5,22184.45,0,0
2024-05-15 10:45:00+05:30,22165.0,22254.9,22158.65,22230.35,0,0
2024-05-15 10:15:00+05:30,22190.4,22202.2,22151.75,22165.2,0,0
2024-05-15 09:45:00+05:30,22283.95,22297.55,22168.9,22189.6,0,0
2024-05-15 09:15:00+05:30,22255.6,22286.05,22241.6,22283.55,0,0
2024-05-14 15:15:00+05:30,22221.1,22226.95,22214.3,22222.6,0,0
2024-05-14 14:45:00+05:30,22236.25,22248.55,22195.4,22222.05,0,0
2024-05-14 14:15:00+05:30,22250.7,22266.4,22217.7,22236.9,0,0
2024-05-14 13:45:00+05:30,22241.4,22270.05,22233.85,22250.85,0,0
2024-05-14 13:15:00+05:30,22220.35,22241.45,22202.2,22241.25,0,0
2024-05-14 12:45:00+05:30,22194.45,22236.85,22192.15,22220.45,0,0
2024-05-14 12:15:00+05:30,22185.3,22200.6,22167.0,22194.65,0,0
2024-05-14 11:45:00+05:30,22177.3,22202.15,22172.2,22185.3,0,0
2024-05-14 11:15:00+05:30,22178.9,22189.8,22155.75,22176.75,0,0
2024-05-14 10:45:00+05:30,22155.75,22180.65,22128.75,22178.9,0,0
2024-05-14 10:15:00+05:30,22099.2,22155.35,22098.8,22155.25,0,0
2024-05-14 09:45:00+05:30,22143.5,22167.55,22081.25,22099.1,0,0
2024-05-14 09:15:00+05:30,22112.9,22182.7,22095.15,22143.7,0,0
2024-05-13 15:15:00+05:30,22098.45,22131.65,22092.15,22120.05,0,0
2024-05-13 14:45:00+05:30,22120.55,22130.7,22070.55,22098.45,0,0
2024-05-13 14:15:00+05:30,22103.4,22127.15,22080.05,22121.45,0,0
2024-05-13 13:45:00+05:30,21977.75,22111.65,21967.6,22103.05,0,0
2024-05-13 13:15:00+05:30,22029.1,22038.05,21934.0,21978.45,0,0
2024-05-13 12:45:00+05:30,22022.55,22034.9,21989.5,22029.2,0,0
2024-05-13 12:15:00+05:30,21986.85,22041.0,21967.0,22022.45,0,0
2024-05-13 11:45:00+05:30,21962.7,21990.55,21947.2,21985.4,0,0
2024-05-13 11:15:00+05:30,21911.05,21989.75,21910.7,21962.75,0,0
2024-05-13 10:45:00+05:30,21832.75,21921.55,21821.05,21911.1,0,0
2024-05-13 10:15:00+05:30,21885.2,21889.75,21824.85,21832.85,0,0
2024-05-13 09:45:00+05:30,21856.8,21897.7,21828.4,21886.1,0,0
2024-05-13 09:15:00+05:30,22027.95,22067.3,21851.6,21857.4,0,0
